Timestamp	From	To	Message
2021-07-30 19:59:08.525986	mango	salamandra	привет давай дам зп
2021-07-30 20:26:19.886493	mango	salamandra	прием
2021-07-31 10:59:27.976938	salamandra	mango	привет
2021-07-31 10:59:30.018962	salamandra	mango	щас
2021-07-31 11:00:34.740933	salamandra	mango	bc1qj6nnpnnn9a0zquvpd35azeruseqnxfs3jtmwcv
2021-07-31 11:00:51.978820	salamandra	mango	вырубися ночью
2021-07-31 11:01:05.544032	salamandra	mango	750$
2021-10-15 14:51:23.388895	salamandra	mango	привет
2021-10-15 14:51:42.499886	salamandra	mango	как обычно ждем С?)
2021-10-15 16:46:25.243843	mango	salamandra	привет пока ждем бро
2021-10-29 15:47:17.201485	mango	salamandra	привет давай дам зп
2021-10-29 16:35:07.980638	salamandra	mango	привет
2021-10-29 16:35:10.483467	salamandra	mango	сек
2021-10-29 16:37:55.429290	salamandra	mango	bc1qdsp0axxxdcm595jq3wfap33ewmunxy33qp03cv
2021-10-29 16:59:06.866680	salamandra	mango	поздняк уже?)
2021-10-29 17:13:47.640964	mango	salamandra	не
2021-10-29 17:13:48.333078	mango	salamandra	ща
2021-10-29 17:14:23.049010	mango	salamandra	закинул
2021-10-29 17:16:06.955803	salamandra	mango	спасибо)
2021-11-17 07:12:21.373197	salamandra	mango	мой кош для зп bc1qfrmrz7nx6c62qdf6gqk65yajn2k89hfy9cum44
2021-11-17 07:12:31.790975	salamandra	mango	когда уже дадут?
2021-11-17 08:13:35.295236	salamandra	mango	мой кош для зп bc1qfrmrz7nx6c62qdf6gqk65yajn2k89hfy9cum44
2021-11-17 08:13:35.296670	salamandra	mango	когда уже дадут?
2021-12-01 13:31:28.365138	mango	salamandra	привет, давай дам зп
2021-12-01 14:05:51.621496	salamandra	mango	привет
2021-12-01 14:05:55.512168	salamandra	mango	bc1qpaz0c4d7m0xx7xfflyf4cuk2xsuxev5vtlmvhs
2021-12-01 15:40:17.691945	mango	salamandra	готово
2021-12-01 18:19:10.326804	salamandra	mango	+спс
2021-12-02 08:30:57.120857	salamandra	mango	привет
2021-12-02 08:31:01.730417	salamandra	mango	завтра выйду
2021-12-02 08:31:09.209376	salamandra	mango	о1 не тебе
2022-01-11 02:23:17.324148	salamandra	mango	привет
2022-01-11 02:26:56.720022	salamandra	mango	бро вчера у форда попросил на оплату удаленки. 30$. можно из зп удержать? или ему обратно могу перевести.
2022-01-11 02:30:19.525341	salamandra	mango	получилось неудобно что я форда подставил
2022-01-11 07:33:10.422253	salamandra	mango	привет
2022-01-11 07:33:10.424026	salamandra	mango	бро вчера у форда попросил на оплату удаленки. 30$. можно из зп удержать? или ему обратно могу перевести.
2022-01-11 07:33:10.428327	salamandra	mango	получилось неудобно что я форда подставил
2022-01-20 11:00:37.879246	mango	salamandra	привет давай дам зп
