Timestamp	From	To	Message
2022-01-28 10:26:56.997251	cybergangster	demon	теб нетвалкер кидал на деньги?
2022-01-28 11:27:03.199075	cybergangster	demon	Понял
2022-02-02 05:22:46.069241	cybergangster	demon	Понял
2022-02-02 07:33:10.792431	cybergangster	demon	привет
2022-02-02 07:33:21.125637	cybergangster	demon	привет
2022-02-04 08:13:11.758197	cybergangster	demon	с нетвалкером работать или нет как считаешь?
2022-02-04 11:22:05.597499	cybergangster	demon	нетвалкер просит етбя отписать ему
2022-02-05 11:27:40.256210	cybergangster	demon	с нетвалкером работать или нет как считаешь?
2022-02-05 11:27:40.261490	cybergangster	demon	нетвалкер просит етбя отписать ему
2022-02-05 11:28:16.817448	demon	cybergangster	я думаю что не работать)
2022-02-09 14:55:45.110463	cybergangster	demon	Не доллара выгоняем короче
Он опять правила нарушает
Представляется от имени конти и говорит у нас рейт 35% ахахах
2022-02-09 14:56:19.944331	cybergangster	demon	Нахрен нам эти посредники
2022-02-09 15:25:37.046162	cybergangster	demon	Про 20% тебе пиздешь?
2022-02-10 14:55:01.489795	cybergangster	demon	Не доллара выгоняем короче
Он опять правила нарушает
Представляется от имени конти и говорит у нас рейт 35% ахахах
2022-02-10 14:55:01.493753	cybergangster	demon	Нахрен нам эти посредники
2022-02-10 14:55:01.523643	cybergangster	demon	Про 20% тебе пиздешь?
2022-02-10 15:02:36.483072	demon	cybergangster	привет
2022-02-10 15:03:01.192653	demon	cybergangster	доллар посредник
2022-02-10 15:03:57.150404	demon	cybergangster	нет не пиздеж
2022-02-10 15:04:17.942819	demon	cybergangster	раньше когда мы сами своих хакеров обучали
2022-02-10 15:04:37.146760	demon	cybergangster	был рейт такой, сейчас я ушел, и остался только в конти, сейчас рейт 20
2022-02-10 15:04:57.809593	demon	cybergangster	доллар не вкурсе был
2022-02-10 15:05:18.147107	demon	cybergangster	последние пол года где-то так наверно)
2022-02-10 15:05:25.809149	demon	cybergangster	ну будешь в сети обсудим уже
2022-02-10 20:32:47.858071	demon	cybergangster	привет
2022-02-10 20:32:47.863528	demon	cybergangster	доллар посредник
2022-02-10 20:32:47.869849	demon	cybergangster	нет не пиздеж
2022-02-10 20:32:47.871112	demon	cybergangster	раньше когда мы сами своих хакеров обучали
2022-02-10 20:32:47.872193	demon	cybergangster	был рейт такой, сейчас я ушел, и остался только в конти, сейчас рейт 20
2022-02-10 20:32:47.872701	demon	cybergangster	доллар не вкурсе был
2022-02-10 20:32:47.873099	demon	cybergangster	последние пол года где-то так наверно)
2022-02-10 20:32:47.873947	demon	cybergangster	ну будешь в сети обсудим уже
2022-02-10 20:35:31.923157	cybergangster	demon	Понятно
2022-02-10 20:35:37.527220	cybergangster	demon	Я думал пиздит он
2022-02-10 20:35:46.025826	cybergangster	demon	И типа с верху себе процент берет мимо нас
2022-02-10 20:56:13.930441	cybergangster	demon	Ну тогда ладно вопрос закрыт
2022-02-10 21:31:29.880148	cybergangster	demon	Маякни как будешь
2022-02-10 21:31:34.050952	cybergangster	demon	Я твой кош проебал
2022-02-15 19:11:02.562044	cybergangster	demon	Понятно
2022-02-15 19:11:02.566326	cybergangster	demon	Я думал пиздит он
2022-02-15 19:11:02.568314	cybergangster	demon	И типа с верху себе процент берет мимо нас
2022-02-15 19:11:02.570001	cybergangster	demon	Ну тогда ладно вопрос закрыт
2022-02-15 19:11:02.572218	cybergangster	demon	Маякни как будешь
2022-02-15 19:11:02.574224	cybergangster	demon	Я твой кош проебал
2022-02-15 19:11:17.649116	demon	cybergangster	я тут
2022-02-17 16:11:15.293688	cybergangster	demon	Скинь кошелек
2022-02-24 22:11:43.524304	demon	cybergangster	re
2022-02-24 22:11:44.482784	demon	cybergangster	ку
2022-02-25 16:17:51.903645	cybergangster	demon	https://continews.click/uImgrfqk_WARNING
2022-02-25 18:39:53.567385	cybergangster	demon	УЖе в новостях мы
