Timestamp	From	To	Message
2020-06-24 13:24:24.304629	stern	salamandra	еще раз давай по порядку
2020-06-24 13:24:26.796269	stern	salamandra	что у тебя с работой
2020-06-24 14:08:48.583080	salamandra	stern	привет
2020-06-24 14:10:21.210015	salamandra	stern	работаю, нахожу, делают задание, потом отправляю бузе...пока нет того кто бы справился сразу. вот один претендент может быть прошел...
2020-06-24 14:10:56.865204	salamandra	stern	и многие жалуются что такие письма уже получали
2020-06-24 14:11:08.089360	salamandra	stern	вот и решил поискать среди своих
2020-06-24 14:11:37.600529	salamandra	stern	я так понимаю что весь HH уже почекали коллеги
2020-06-24 14:12:03.600828	salamandra	stern	но ктото все же отвечает и просит задание
2020-06-24 14:13:20.264378	salamandra	stern	на профи.ру может еще можно поискать
2020-06-24 14:22:42.901458	stern	salamandra	давай
2020-06-24 14:22:44.228183	stern	salamandra	авито
2020-06-24 14:22:45.449554	stern	salamandra	профи
2020-06-24 14:22:49.018933	stern	salamandra	и что еще
2020-06-24 14:23:19.530395	salamandra	stern	понял расширяем круг поиска
2020-06-24 18:20:02.400460	salamandra	stern	привет
2020-06-24 18:20:44.037131	stern	salamandra	привет
2020-06-24 18:20:53.964378	salamandra	stern	в общем создал объяву на авито а размещение платное. как думаешь светить свою карту или не стоит? пока не понял как этот момент обойти
2020-06-24 18:21:01.247526	salamandra	stern	может есть левая?
2020-06-24 18:21:36.081018	salamandra	stern	и к бузе тоже вопросы а его нет в сети
2020-06-24 18:21:36.225109	stern	salamandra	свою ненадо
2020-06-24 18:21:44.593322	stern	salamandra	сделай левую карту
2020-06-24 18:21:44.613994	salamandra	stern	вот я и так думаю
2020-06-24 18:21:47.631091	stern	salamandra	купи в сети
2020-06-24 18:21:54.046657	stern	salamandra	yandex или киви
2020-06-24 18:22:30.363034	salamandra	stern	а денег дашь? у меня 2тыр осталось мне карту соскринили и вывели почти все под остаток((
2020-06-24 18:22:39.931460	stern	salamandra	дам
2020-06-24 18:23:06.882198	salamandra	stern	кош кидать?
2020-06-24 18:25:07.732747	stern	salamandra	да
2020-06-24 18:32:00.198590	salamandra	stern	3AY9ervLFVAe1pdsxX6idmPs4TbdLYF7vY
2020-06-26 13:41:47.441053	salamandra	stern	привет
2020-06-26 13:42:16.420089	salamandra	stern	подключаю нового кодера. а кто ему за задание пришлет?
2020-06-26 13:42:24.432451	salamandra	stern	буза одобрил
2020-06-26 13:45:06.077503	stern	salamandra	привет
2020-06-26 13:45:09.929853	stern	salamandra	я пришлю
2020-06-26 13:45:16.267857	salamandra	stern	ок
2020-06-26 13:45:21.256699	stern	salamandra	возьми у него кош бтц или карту и создай платеж
2020-06-26 13:45:27.429849	stern	salamandra	зарегай его сюда через дефендера
2020-06-26 13:45:39.808578	salamandra	stern	defender уже занимается
2020-06-26 13:52:05.245869	salamandra	stern	а мне можно зп?
2020-06-26 13:52:36.575774	stern	salamandra	да
2020-06-26 13:52:37.529117	stern	salamandra	создавай
2020-06-26 13:53:17.742677	salamandra	stern	37ksH1Hyv6JsWd2R8c7Vynvey8Zvo1qZmN
2020-06-26 13:53:45.627188	stern	salamandra	за мес ?
2020-06-26 13:53:55.659105	salamandra	stern	да
2020-06-26 14:15:47.836542	salamandra	stern	пришлешь?)
2020-06-26 14:16:11.062966	stern	salamandra	да
2020-06-26 15:21:17.110503	salamandra	stern	такой странный вопрос: может нужны дропы в штатах кто с левыми id могут пойди в банк и открыть акк?
2020-06-29 10:34:05.139624	salamandra	stern	новенький Naned
2020-06-29 12:02:08.461588	salamandra	stern	новенький Naned
2020-06-29 12:02:19.433795	stern	salamandra	отлично
2020-06-29 12:02:21.231079	stern	salamandra	ему за тз оплатили?
2020-06-29 12:02:35.153012	stern	salamandra	naned  не вижу тут
2020-06-29 12:57:58.563890	salamandra	stern	naned <naned@q3mcco35auwcstmt.onion/akurov>
2020-06-29 13:13:17.940819	salamandra	stern	buza сказал что по оплате к тебе
2020-06-29 15:21:57.281273	salamandra	stern	привет
2020-06-29 15:22:26.197106	salamandra	stern	зп не перевел. можно?
2020-06-30 09:20:52.253895	salamandra	stern	привет
2020-06-30 09:27:47.591473	salamandra	stern	привет
2020-06-30 09:28:02.960858	salamandra	stern	привет
2020-06-30 09:28:07.263424	salamandra	stern	<naned@q3mcco35auwcstmt.onion/akurov>
2020-06-30 09:28:14.056293	salamandra	stern	это новенький
2020-07-01 07:53:35.258139	salamandra	stern	привет там чел волнуется что время идет оплаты нет задачи нет. так и уйти может.
2020-07-01 07:53:51.059347	salamandra	stern	как то можно пооперативнее его задействовать
2020-07-01 10:51:45.777968	salamandra	stern	привет там чел волнуется что время идет оплаты нет задачи нет. так и уйти может.
2020-07-01 10:51:45.778823	salamandra	stern	как то можно пооперативнее его задействовать
2020-07-01 10:53:47.750452	stern	salamandra	z yt d
2020-07-01 10:53:49.534824	stern	salamandra	пивет
2020-07-01 10:53:51.759319	stern	salamandra	я не вижу его в жабе
2020-07-01 11:08:43.516312	stern	salamandra	jngc
2020-07-01 11:08:45.277304	stern	salamandra	написал ему
2020-07-01 11:19:30.754436	stern	salamandra	ау
2020-07-01 11:19:33.985595	stern	salamandra	он не отвечает
2020-07-01 12:28:24.288777	salamandra	stern	он был с понедельника сегодня он вышел
2020-07-01 12:28:33.020903	salamandra	stern	3 дня просто так просидел
2020-07-01 12:30:12.922359	salamandra	stern	[13:53:51] <Stern> я не вижу его в жабе
как так я вижу буза тоже видит
2020-07-01 12:30:22.628608	salamandra	stern	сорян я отбегал
2020-07-01 12:35:44.643171	salamandra	stern	написал ему на почту чтоб он вышел в чат
2020-07-01 18:08:44.797951	salamandra	stern	он был с понедельника сегодня он вышел
2020-07-01 18:08:44.800510	salamandra	stern	3 дня просто так просидел
2020-07-01 18:08:44.801406	salamandra	stern	[13:53:51] <Stern> я не вижу его в жабе
как так я вижу буза тоже видит
2020-07-01 18:08:44.806414	salamandra	stern	сорян я отбегал
2020-07-01 18:08:44.808734	salamandra	stern	написал ему на почту чтоб он вышел в чат
2020-07-01 18:09:09.183627	salamandra	stern	привет
2020-07-01 18:09:14.408618	stern	salamandra	привет
2020-07-01 18:09:32.738337	salamandra	stern	я по насущному вопрос...ЗП можно получить?
2020-07-01 18:09:36.670036	stern	salamandra	да
2020-07-01 18:10:23.361667	salamandra	stern	3PC5nk1LkLWj78WguBz4GTb6MXQ1FXKBSD
2020-07-01 18:11:18.057268	stern	salamandra	ищи еще кодеров
2020-07-01 18:11:25.667637	salamandra	stern	ищу все время
2020-07-01 18:14:39.686262	stern	salamandra	скинул зп
2020-07-01 18:14:57.210969	salamandra	stern	спасибо)
2020-07-01 18:15:24.946830	salamandra	stern	с новеньким разобрались?
2020-07-01 18:15:35.161004	stern	salamandra	нет
2020-07-01 18:15:37.719473	stern	salamandra	его в онлайне
2020-07-01 18:15:49.231947	salamandra	stern	вроде прям сейчас есть
2020-07-01 18:15:59.178134	salamandra	stern	но не отвечает
2020-07-01 18:17:42.483610	stern	salamandra	мне тоже
2020-07-01 18:17:55.214229	salamandra	stern	пиши сейчас
2020-07-01 18:17:58.753444	salamandra	stern	ответил
2020-07-01 18:19:53.071288	salamandra	stern	по работе вопрос: если просят 210К типа за меньше не хотят. говорю да?!
2020-07-01 18:20:14.469985	salamandra	stern	а там уже по знаниям решать
2020-07-01 18:21:19.557913	stern	salamandra	непонял
2020-07-01 18:21:25.504148	stern	salamandra	бюджет тот который я написал
2020-07-01 18:22:28.828868	salamandra	stern	мне ответным письмом пишут что меньше 210 не хотят. сразу шлю или знания все же проверить?
2020-07-01 18:22:42.412376	salamandra	stern	может профи какой попадет
2020-07-01 18:23:02.203005	stern	salamandra	ну профи работу вобще не ищут
2020-07-01 18:23:21.117905	salamandra	stern	ахахах) я тебя услышал
2020-07-06 09:35:28.758105	salamandra	stern	привте
2020-07-06 09:35:47.388194	salamandra	stern	новенький по сдовам бузы катит на 80К т.к. юниор
2020-07-06 09:35:59.070347	salamandra	stern	мы его оставляем или удаляем?
2020-07-06 09:36:13.436302	salamandra	stern	привет
2020-07-06 14:32:40.703695	salamandra	stern	привте
2020-07-06 14:32:40.705546	salamandra	stern	новенький по сдовам бузы катит на 80К т.к. юниор
2020-07-06 14:32:40.708390	salamandra	stern	мы его оставляем или удаляем?
2020-07-06 14:32:40.709513	salamandra	stern	привет
2020-07-06 14:37:29.883965	stern	salamandra	привет оставляем на 80к пока как буза сказал
2020-07-06 14:37:32.416681	stern	salamandra	дальше будет расти
2020-07-06 14:37:33.088748	stern	salamandra	учится
2020-07-06 14:37:34.867503	stern	salamandra	 повышаться
2020-07-06 14:37:51.418700	salamandra	stern	понял
2020-07-06 14:38:37.502534	salamandra	stern	а еще буза предложил поставить в вакансии вилку от80 до 200к в месяц. По результатам теста и собеседования
2020-07-06 14:38:54.060748	salamandra	stern	ставлю?
2020-07-06 14:39:06.420196	stern	salamandra	да
2020-07-06 14:39:07.610329	stern	salamandra	отлично
2020-07-06 14:39:15.730801	salamandra	stern	+
2020-07-06 14:40:20.862765	salamandra	stern	а кандидата надо уведомить что 80К а не 140? или вы сами?
2020-07-06 14:40:23.241294	salamandra	stern	новенького
2020-07-06 14:44:32.085578	salamandra	stern	у меня еще такоф вопрос по чату: не сохраняется история...что не так и у кого спросить?
2020-07-06 16:46:11.070032	salamandra	stern	а проверяет только буза? а то у него времени не было сегодня
2020-07-07 14:50:13.795113	salamandra	stern	еще одного нашел. буза сказал добавлять
2020-07-07 15:01:18.776016	stern	salamandra	давай
2020-07-08 09:37:11.943431	salamandra	stern	привет
2020-07-08 09:37:40.602412	salamandra	stern	у меня доступ на hh закночился. нужно еще 9500 что бы на месяц продлить
2020-07-08 09:37:43.688489	salamandra	stern	скинешь?
2020-07-08 11:39:43.349097	salamandra	stern	привет
2020-07-08 17:17:20.799811	salamandra	stern	привет
2020-07-08 17:17:20.800563	salamandra	stern	у меня доступ на hh закночился. нужно еще 9500 что бы на месяц продлить
2020-07-08 17:17:20.801418	salamandra	stern	скинешь?
2020-07-08 17:25:16.164911	stern	salamandra	првет давай сину
2020-07-08 17:25:18.712836	stern	salamandra	дай кош
2020-07-08 20:36:48.807544	stern	salamandra	првет давай сину
2020-07-08 20:36:48.808729	stern	salamandra	дай кош
2020-07-08 20:38:53.576496	salamandra	stern	39WUiNppNBgNF9JUGmkt2gJQtGbPeyp6bc
2020-07-08 20:41:05.834468	salamandra	stern	<licor@q3mcco35auwcstmt.onion>  новенький кодер
2020-07-09 10:33:38.076797	salamandra	stern	привет
2020-07-09 10:33:41.898030	salamandra	stern	напоминаю про акк
2020-07-09 10:34:41.444879	stern	salamandra	привет
2020-07-09 10:34:43.059362	stern	salamandra	дай кош
2020-07-09 10:35:25.450913	salamandra	stern	37aZB6jdQ1kN5Tg7F97XuMo1NDoQTTDRME
2020-07-09 10:36:27.338368	stern	salamandra	скинул
2020-07-09 10:36:46.215597	salamandra	stern	+
2020-07-13 13:05:32.606275	salamandra	stern	привет
2020-07-13 15:31:25.168740	salamandra	stern	привет
2020-07-13 15:31:37.974847	stern	salamandra	привет
2020-07-13 15:32:01.436206	salamandra	stern	еще одного кодера подключаю
2020-07-13 15:33:34.363064	stern	salamandra	ок
2020-07-13 15:34:23.251564	salamandra	stern	как сказал буза это кодер с прицелом на линейного руководителя
2020-07-13 15:34:40.469006	salamandra	stern	и зп он хочет 200
2020-07-14 12:32:18.407407	stern	salamandra	
[13:29:39] <buza> привет
[13:29:41] <buza> [16:34:40] <salamandra> и зп он хочет 200 
[13:30:00] <buza> ну ты ж говорил, что мы кандидатов рассматриваем с точки зрения руководителей также
[13:30:03] <Stern> да
[13:30:05] <Stern> все верно
[13:30:18] <buza> я резюме чувака глянул, у него около 20 лет опыта в ит, последнее годы всё руководящие позиции
[13:30:21] <Stern> но для этого чел должен доказать что он 1. кодер высокго уровня
[13:30:23] <Stern> 2. стабилен
[13:30:28] <buza> совершенно верно
[13:30:36] <buza> никто не говорит давать ему эти 200к сразу
[13:30:38] <Stern> 3. умеет управлять, лоялен
[13:30:56] <Stern> хорошо
[13:31:00] <Stern> тогда первые 2 месяца 150
[13:31:00] <buza> просто можно договориться, что вот он всё это показывает, показывает себя как кодер профи, и на горизонте полугода получает руководящий пост и зп
[13:31:01] <Stern> дальше 200
[13:31:28] <buza> ну тогда саламандре скажи чтобы подключал его - я еще сам с ним переговорю и узнаю что как
[13:32:03] <Stern> ок
2020-07-14 13:30:52.026867	salamandra	stern	еще вчера ему акк скину
2020-07-14 13:30:57.640424	salamandra	stern	скинул
2020-07-16 10:57:40.819639	salamandra	stern	привет
2020-07-16 10:58:05.662297	salamandra	stern	bonen новенький эдет оплату 15к
2020-07-16 13:44:18.809808	salamandra	stern	bonen новенький эдет оплату 15к
2020-07-16 13:44:18.812324	salamandra	stern	привет
2020-07-16 13:49:17.235770	stern	salamandra	привет ок
2020-07-16 13:56:38.217853	stern	salamandra	привет ок
2020-07-16 13:56:58.050635	salamandra	stern	ты сам ему напишеь?
2020-07-16 13:57:23.117215	salamandra	stern	<bonen@q3mcco35auwcstmt.onion
2020-07-16 14:09:50.114613	stern	salamandra	yfgbc
2020-07-16 14:09:51.165767	stern	salamandra	написал
2020-07-16 14:09:52.182591	stern	salamandra	молчит
2020-07-16 16:51:14.759876	stern	salamandra	стукни срочно target@
2020-07-16 16:51:22.257855	stern	salamandra	там надо тестировщика найти в помощь к bentley@
2020-07-17 09:44:51.545507	stern	salamandra	стукни срочно target@
2020-07-17 09:44:51.547877	stern	salamandra	там надо тестировщика найти в помощь к bentley@
2020-07-17 09:47:25.377525	salamandra	stern	без света был
2020-07-17 09:47:34.978048	salamandra	stern	а что нужно от меня?
2020-07-17 09:48:56.031131	salamandra	stern	targen не в сети
2020-07-17 09:56:10.242097	stern	salamandra	да
2020-07-17 09:56:16.026949	stern	salamandra	надо найти 1 человека
2020-07-17 09:56:19.377819	stern	salamandra	на работу взять
2020-07-17 10:04:15.375217	salamandra	stern	мне нужно узнать у него какого человека или дать ему контакт человека который акк может сделать?
2020-07-17 10:04:19.519080	salamandra	stern	на HH
2020-07-17 12:12:09.886934	stern	salamandra	tve yflj
2020-07-17 12:12:12.388309	stern	salamandra	ему надо человека прям найти
2020-07-17 12:12:16.105779	stern	salamandra	и уже готового дать
2020-07-17 12:12:20.730177	stern	salamandra	все расходы я покрываю
2020-07-17 12:13:21.034091	salamandra	stern	да я готов посодействовать только его нет в сети(( могу и сам поискать только не знаю кого
2020-07-21 13:27:43.831111	salamandra	stern	привет
2020-07-21 13:28:46.760029	salamandra	stern	Bonen так и не получил ЗП. До сих пор ждет. В смысле не берет задание пока ему не оплатят. решить можно с ним?
2020-07-21 15:06:21.780943	stern	salamandra	
[11:34:25] <bonen@q3mcco35auwcstmt.onion> Кошелек 33hRnfkY5vh7GXjVKLKWwyhf1hRG6cj5qj сумма 0.02227671 биткоина
[11:35:04] <bonen@q3mcco35auwcstmt.onion> Скажешь, когда оплатишь
[11:35:25] <bonen@q3mcco35auwcstmt.onion> У тебя 16 минут
[11:35:46] <Stern> ок
[11:38:22] <Stern> оплатил
[11:39:28] <bonen@q3mcco35auwcstmt.onion> Сейчас ждем еще 5-15 минут.
[11:39:48] <bonen@q3mcco35auwcstmt.onion> Как дкньги поступят, я скажу
[12:20:41] <bonen@q3mcco35auwcstmt.onion> Деньги не поступили. Посмотри, наверное они вернулись.
[12:28:51] <Stern> не вернулись
[12:29:04] <Stern> отправлены все ок
[12:29:08] <Stern> напиши в тикет 
[12:29:09] <Stern> им
[12:30:03] <Stern> https://www.blockchain.com/btc/address/33hRnfkY5vh7GXjVKLKWwyhf1hRG6cj5qj
[12:30:12] <Stern> +0.02227671 BTC

[12:30:16] <Stern> вот она транза к ним на кош
[12:41:14] <bonen@q3mcco35auwcstmt.onion> Буду ждать тогда
2020-07-21 15:08:25.314909	salamandra	stern	эмм он заявку создал и она не выполнена?
2020-07-21 15:08:41.557607	salamandra	stern	я так понял что он не шарит в битках
2020-07-21 15:10:19.256761	stern	salamandra	помоги ему там
2020-07-21 15:10:20.329861	stern	salamandra	я оплатил его заявку
2020-07-21 15:10:36.116279	salamandra	stern	постараюсь
2020-07-22 15:42:26.129574	salamandra	stern	бонен мне не отвечает
2020-07-24 08:24:13.709889	salamandra	stern	привет
2020-07-24 08:26:36.983294	salamandra	stern	слушай я хочу тестовый доступ на суперджоб оформить на 3 денечка. может так кто ценный найдется. добро даешь?
• 3 дня – 2500 руб.
• Неделя – 3500 руб.
• 14 дней – 5000 руб.
• Месяц – 8000 руб.
• 3 Месяца – 20000 руб.
2020-07-24 08:26:58.521916	salamandra	stern	лимит 30 резюме в день
2020-07-24 17:31:15.393133	salamandra	stern	привет
2020-07-24 17:31:15.395298	salamandra	stern	слушай я хочу тестовый доступ на суперджоб оформить на 3 денечка. может так кто ценный найдется. добро даешь?
• 3 дня – 2500 руб.
• Неделя – 3500 руб.
• 14 дней – 5000 руб.
• Месяц – 8000 руб.
• 3 Месяца – 20000 руб.
2020-07-24 17:31:15.396631	salamandra	stern	лимит 30 резюме в день
2020-07-24 17:32:02.725909	stern	salamandra	даю добро
2020-07-24 17:32:04.934566	stern	salamandra	привет
2020-07-27 07:11:46.071550	stern	salamandra	даю добро
2020-07-27 07:11:46.072936	stern	salamandra	привет
2020-07-27 15:23:39.721478	stern	salamandra	привет как дела по новеньким ?
2020-07-27 15:23:41.296848	stern	salamandra	нужны админы
2020-07-27 15:23:45.970210	stern	salamandra	ща
2020-07-27 15:25:49.941031	salamandra	stern	ищу но чет вяло стало
2020-07-27 15:25:58.464150	salamandra	stern	привет
2020-07-27 15:26:02.889805	salamandra	stern	кого нужно?
2020-07-27 15:26:11.784161	salamandra	stern	админы какие
2020-07-27 15:28:14.688803	salamandra	stern	bonen не влился?
2020-07-28 07:32:45.904246	salamandra	stern	привет
2020-07-28 07:33:41.203044	salamandra	stern	тарифы на доступ поменялись с 1 август:
С 1 августа 2020 г. hh.ru ввел самое крупное изменение - перешел на новую модель работы с базой резюме. Если кратко, то сильно сократил количество резюме. Теперь компании дается 1280 резюме на месяц, НА всех менеджеров или 45 резюме в день. Ранее давалось 8000 резюме в день. Полная информация по тарифам здесь https://hhcdn.ru/file/16899324.pdf
 
Мои условия, соответственно также изменятся.
Теперь цена на доступ будет зависеть от количества просмотренных вами резюме:
 
1. При просмотре 30 резюме в сутки:
    - неделя:       4000 руб;
    - 2 недели:    6000 руб;
    - месяц:         10000 руб;
    - 3 месяца:    25000 руб.

2. При просмотре 50 резюме в сутки:
    - неделя:       5000 руб;
    - 2 недели:    8000 руб;
    - месяц:         13000 руб;
    - 3 месяца:    35000 руб.

3. При просмотре 100 резюме в сутки:
    - неделя:       6000 руб;
    - 2 недели:    9000 руб;
    - месяц:         15000 руб;
    - 3 месяца:    40000 руб.

Доступ к SJ (30 резюме в сутки):
    - неделя:       3500 руб;
    - 2 недели:    6000 руб;
    - месяц:         8000 руб;
    - 3 месяца:    22000 руб.
 
При покупке 2-х ресурсов (HH+SJ) скидка 10%.
 
*Оплата на банковскую карту или Яндекс деньги
*При покупке от 2 кабинетов hh - скидка 10%

неделя на суперджоб 3500 теперь
2020-07-29 13:56:57.126871	salamandra	stern	привет
2020-07-29 13:56:57.131246	salamandra	stern	тарифы на доступ поменялись с 1 август:
С 1 августа 2020 г. hh.ru ввел самое крупное изменение - перешел на новую модель работы с базой резюме. Если кратко, то сильно сократил количество резюме. Теперь компании дается 1280 резюме на месяц, НА всех менеджеров или 45 резюме в день. Ранее давалось 8000 резюме в день. Полная информация по тарифам здесь https://hhcdn.ru/file/16899324.pdf
 
Мои условия, соответственно также изменятся.
Теперь цена на доступ будет зависеть от количества просмотренных вами резюме:
 
1. При просмотре 30 резюме в сутки:
    - неделя:       4000 руб;
    - 2 недели:    6000 руб;
    - месяц:         10000 руб;
    - 3 месяца:    25000 руб.

2. При просмотре 50 резюме в сутки:
    - неделя:       5000 руб;
    - 2 недели:    8000 руб;
    - месяц:         13000 руб;
    - 3 месяца:    35000 руб.

3. При просмотре 100 резюме в сутки:
    - неделя:       6000 руб;
    - 2 недели:    9000 руб;
    - месяц:         15000 руб;
    - 3 месяца:    40000 руб.

Доступ к SJ (30 резюме в сутки):
    - неделя:       3500 руб;
    - 2 недели:    6000 руб;
    - месяц:         8000 руб;
    - 3 месяца:    22000 руб.
 
При покупке 2-х ресурсов (HH+SJ) скидка 10%.
 
*Оплата на банковскую карту или Яндекс деньги
*При покупке от 2 кабинетов hh - скидка 10%

неделя на суперджоб 3500 теперь
2020-07-29 13:57:28.954837	stern	salamandra	ghbdtn
2020-07-29 13:57:30.916644	stern	salamandra	привет ну ок
2020-07-29 14:28:12.681938	salamandra	stern	привет
2020-07-29 14:28:21.511635	salamandra	stern	а можно мне зп?
2020-07-29 14:48:28.003359	stern	salamandra	да
2020-07-29 14:48:28.822889	stern	salamandra	создавай
2020-07-29 14:50:42.639213	salamandra	stern	и еще я суперджоб оплатил на неделю 3500
2020-07-29 14:50:45.869881	salamandra	stern	3P2F2dm3bUw5TmiiYinnggknhpwKXwvWUg
2020-07-29 14:51:14.447041	salamandra	stern	10 числа HH закончится и нужно будет 15к я тогда попозже напишу
2020-07-29 14:52:52.659493	stern	salamandra	скколкьо там
2020-07-29 14:53:52.181111	salamandra	stern	сколько что?
2020-07-29 14:54:02.643963	salamandra	stern	ну зп плюс 3500руб
2020-07-29 14:54:16.560935	salamandra	stern	и то что ты скидывал мне оно лежит я из них платит
2020-07-29 14:54:47.653825	salamandra	stern	зп за месяц
2020-07-29 14:58:36.623409	stern	salamandra	скинул
2020-07-29 14:58:40.842043	stern	salamandra	1020 долларов
2020-07-29 14:59:16.262862	salamandra	stern	ага вижу спс
2020-07-30 12:45:27.207772	salamandra	stern	привет
2020-07-30 12:45:38.030577	salamandra	stern	модно я к врачу отъеду?
2020-07-30 13:06:45.664985	stern	salamandra	привет езжай
2020-08-04 08:41:13.075115	stern	salamandra	ghbdtn
2020-08-04 08:41:20.948830	stern	salamandra	привет какая зп у revan?
2020-08-04 09:14:17.829836	salamandra	stern	привет
2020-08-04 09:14:21.687187	salamandra	stern	я не знаю кто это
2020-08-04 09:15:05.497822	salamandra	stern	может viper знает
2020-08-05 10:22:40.282161	salamandra	stern	ghbdtn
2020-08-05 10:22:44.556940	salamandra	stern	привет
2020-08-05 10:23:27.075838	salamandra	stern	хоф одного одобрил. говорит в категории мидл.
2020-08-05 10:23:36.370245	salamandra	stern	ск ему зп обозначить?
2020-08-05 14:38:19.308968	salamandra	stern	ghbdtn
2020-08-05 14:38:19.309969	salamandra	stern	привет
2020-08-05 14:38:19.310905	salamandra	stern	хоф одного одобрил. говорит в категории мидл.
2020-08-05 14:38:19.311753	salamandra	stern	ск ему зп обозначить?
2020-08-05 14:39:50.455873	stern	salamandra	привет
2020-08-05 14:39:52.032893	stern	salamandra	кодер?
2020-08-05 14:39:59.322913	salamandra	stern	даа
2020-08-05 14:40:01.366019	salamandra	stern	привет
2020-08-05 14:40:01.747689	stern	salamandra	120к на первых порах
2020-08-05 14:40:12.424862	salamandra	stern	только я ему написал кто мы и он пока молчит
2020-08-05 14:40:18.568254	salamandra	stern	может думает
2020-08-05 14:40:25.087467	stern	salamandra	ага ок
2020-08-05 14:40:56.751494	salamandra	stern	а по суперджоб тест не оправдался. глухой сайт
2020-08-05 14:41:14.548846	salamandra	stern	HH хоть как то
2020-08-05 14:41:44.301793	stern	salamandra	)
2020-08-05 14:41:45.792947	stern	salamandra	лето еще
2020-08-05 14:41:58.645273	salamandra	stern	ну да все в турции))
2020-08-05 17:21:34.920647	salamandra	stern	привет
2020-08-05 17:23:20.188761	salamandra	stern	кодер согласился
2020-08-06 20:11:43.422527	salamandra	stern	привет
2020-08-06 20:11:43.423671	salamandra	stern	кодер согласился
2020-08-10 03:50:03.950065	salamandra	stern	привет
2020-08-10 03:50:47.024645	salamandra	stern	у меня сегодня крайний день доступа на ХХ. закинешь 15к на оплату?
2020-08-10 03:51:16.673091	salamandra	stern	34pUkWS7avd61Zvat4Auw3XDt185kiFs35
2020-08-10 17:25:20.995077	salamandra	stern	привет
2020-08-10 17:25:20.995901	salamandra	stern	у меня сегодня крайний день доступа на ХХ. закинешь 15к на оплату?
2020-08-10 17:25:20.996935	salamandra	stern	34pUkWS7avd61Zvat4Auw3XDt185kiFs35
2020-08-10 17:54:28.721389	stern	salamandra	привет ок ща
2020-08-11 04:46:10.919726	stern	salamandra	привет ок ща
2020-08-14 08:10:40.543275	salamandra	stern	привет
2020-08-14 08:11:40.377105	salamandra	stern	bonen это прогер которого буза хотел на линейного руководителя. он одобрил его. я тебе присылал что новый кодер bonen
2020-08-15 15:17:32.686823	salamandra	stern	привет
2020-08-15 15:17:32.692427	salamandra	stern	bonen это прогер которого буза хотел на линейного руководителя. он одобрил его. я тебе присылал что новый кодер bonen
2020-08-15 15:23:58.754327	stern	salamandra	привет
2020-08-15 15:24:00.321146	stern	salamandra	ага отлично
2020-08-15 15:24:05.703183	stern	salamandra	а ему платили зп?
2020-08-15 15:24:08.926431	stern	salamandra	пускай мне напишет
2020-08-17 07:01:33.605195	stern	salamandra	привет
2020-08-17 07:01:33.605964	stern	salamandra	ага отлично
2020-08-17 07:01:33.606690	stern	salamandra	а ему платили зп?
2020-08-17 07:01:33.607617	stern	salamandra	пускай мне напишет
2020-08-17 07:03:25.881980	salamandra	stern	я без понятия по поводу зп. знаю только что его курировал буза и задание ему давал. сейчас напишу bonen чтоб с тобой связался
2020-08-17 07:06:24.184723	salamandra	stern	darc@q3mcco35auwcstmt.onion/DESKTOP-DB1K3PA
2020-08-17 07:06:31.545623	salamandra	stern	а вот это новый кодер
