Timestamp	From	To	Message
2020-10-08 08:40:59.411137	ghost	bentley	ok
2020-10-08 08:41:25.647004	ghost	bentley	я отстук увижу?
2020-10-08 08:41:43.835339	ghost	bentley	в bots
2020-10-08 08:52:53.567871	bentley	ghost	в тенст ботсах
2020-10-08 08:57:14.218049	bentley	ghost	Да все отстучало
2020-10-08 08:57:24.857709	ghost	bentley	ok
2020-10-08 08:57:31.125034	bentley	ghost	Берем в работу
2020-10-08 08:57:41.905407	ghost	bentley	а под каким ид?
2020-10-08 08:58:02.147158	ghost	bentley	а то группы все путаются говорят
2020-10-08 08:58:32.768971	bentley	ghost	https://scrytnuuszglaugg.onion:4247/testbots/command?id=46abc11a9a213ef84ca96937bc1c5339
2020-10-08 08:58:38.560363	bentley	ghost	https://scrytnuuszglaugg.onion:4247/testbots/command?id=b1334b034e63600f0b7cded9c264834d
2020-10-08 08:58:46.258781	bentley	ghost	https://scrytnuuszglaugg.onion:4247/testbots/command?id=a3309e7e294ea10af1222bbff9e0fc46
2020-10-09 09:10:29.670883	ghost	bentley	Download: https://qaz.im/load/AtZebR/ZfT5Qe
Delete: https://qaz.im/index.php?a=delete&q=1979992415
2020-10-09 09:10:38.697706	ghost	bentley	пароль 22221111
2020-10-09 09:11:03.144285	bentley	ghost	++
2020-10-09 09:11:27.086227	ghost	bentley	и тебе того же
2020-10-14 06:43:37.376990	ghost	bentley	Download: https://qaz.im/load/ztbz83/3fdQ24
Delete: https://qaz.im/index.php?a=delete&q=1308215949
2020-10-14 06:43:44.418192	ghost	bentley	пароль 3333
2020-10-14 08:03:54.031625	ghost	bentley	Download: https://qaz.im/load/ztbz83/3fdQ24
Delete: https://qaz.im/index.php?a=delete&q=1308215949
2020-10-14 08:03:54.034893	ghost	bentley	пароль 3333
2020-10-14 08:04:21.691500	bentley	ghost	пк
2020-10-14 08:04:27.447526	bentley	ghost	Привет ок
2020-10-14 08:10:48.705633	bentley	ghost	пк
2020-10-14 08:10:48.706910	bentley	ghost	Привет ок
2020-10-14 08:11:07.295183	ghost	bentley	ok
2020-10-16 12:24:53.300375	ghost	bentley	привет, есть ключи к ЕСЕТ?
2020-10-16 12:25:12.017208	bentley	ghost	Привет
2020-10-16 12:25:12.220981	ghost	bentley	или пробная версия тоже ОК
2020-10-16 12:25:17.863616	bentley	ghost	ок пробная
2020-10-16 12:25:23.615829	ghost	bentley	ок
2020-10-16 12:26:00.467537	ghost	bentley	типа скриншот надо сделать? и через 29 дней её восстанавливать?
2020-10-16 12:27:14.370121	bentley	ghost	да
2020-10-16 12:27:24.715402	ghost	bentley	ок
